Stock Ticker,BBBY,BBBY,BBBY,BBBY,BBBY,BBBY,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,OLED,OLED,OLED,OLED,OLED,OLED
Stock Info,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,16.809999465942383,14.800000190734863,15.569999694824219,16.75,45906200,16.75,1208.5899658203125,1146.0,1159.3599853515625,1172.0,42737800,1172.0,151.57000732421875,148.64999389648438,148.66000366210938,150.02000427246094,69122000.0,149.1840362548828,187.97999572753906,182.02000427246094,187.97999572753906,183.0,342200.0,181.9161834716797
2021-11-03,25.719999313354492,19.200000762939453,25.639999389648438,19.299999237060547,104964300,19.299999237060547,1215.3900146484375,1152.6199951171875,1177.3299560546875,1213.8599853515625,34628500,1213.8599853515625,151.97000122070312,149.82000732421875,150.38999938964844,151.49000549316406,54511500.0,150.64584350585938,185.10000610351562,181.66000366210938,183.0,184.8000030517578,218300.0,183.70553588867188
2021-11-04,20.719999313354492,19.170000076293945,20.079999923706055,20.170000076293945,15877000,20.170000076293945,1243.489990234375,1217.0,1234.4100341796875,1229.9100341796875,25397400,1229.9100341796875,152.42999267578125,150.63999938964844,151.5800018310547,150.9600067138672,60394600.0,150.11878967285156,187.97000122070312,182.6699981689453,184.8800048828125,184.52000427246094,603800.0,183.42718505859375
2021-11-05,24.049999237060547,18.68000030517578,19.979999542236328,22.56999969482422,60922100,22.56999969482422,1239.8699951171875,1208.0,1228.0,1222.0899658203125,21628800,1222.0899658203125,152.1999969482422,150.05999755859375,151.88999938964844,151.27999877929688,65463900.0,150.6565704345703,187.0,170.8000030517578,174.5,174.35000610351562,767300.0,173.3174285888672
2021-11-08,22.100000381469727,20.809999465942383,21.610000610351562,21.670000076293945,12715700,21.670000076293945,1197.0,1133.0,1149.7900390625,1162.93994140625,33445700,1162.93994140625,151.57000732421875,150.16000366210938,151.41000366210938,150.44000244140625,55020900.0,149.82005310058594,178.63999938964844,172.39999389648438,174.88999938964844,175.4199981689453,490800.0,174.38108825683594
2021-11-09,22.850000381469727,21.34000015258789,21.81999969482422,21.59000015258789,7359000,21.59000015258789,1174.5,1011.52001953125,1173.5999755859375,1023.5,59105800,1023.5,151.42999267578125,150.05999755859375,150.1999969482422,150.80999755859375,56787900.0,150.18850708007812,176.8000030517578,172.24000549316406,176.4600067138672,173.2100067138672,337300.0,172.18417358398438
2021-11-10,22.780000686645508,20.8799991607666,21.309999465942383,21.790000915527344,7422600,21.790000915527344,1078.0999755859375,987.3099975585938,1010.4099731445312,1067.949951171875,42802700,1067.949951171875,150.1300048828125,147.85000610351562,150.02000427246094,147.9199981689453,65187100.0,147.3104248046875,173.7100067138672,166.77999877929688,171.36000061035156,167.67999267578125,404400.0,166.68692016601562
2021-11-11,23.920000076293945,21.90999984741211,21.90999984741211,23.079999923706055,9421600,23.079999923706055,1104.969970703125,1054.6800537109375,1102.77001953125,1063.510009765625,22396600,1063.510009765625,149.42999267578125,147.67999267578125,148.9600067138672,147.8699951171875,41000000.0,147.2606201171875,170.25999450683594,165.4499969482422,170.19000244140625,168.44000244140625,393100.0,167.44241333007812
2021-11-12,23.239999771118164,22.329999923706055,23.079999923706055,22.540000915527344,5255300,22.540000915527344,1054.5,1019.2000122070312,1047.5,1033.4200439453125,25573100,1033.4200439453125,150.39999389648438,147.47999572753906,148.42999267578125,149.99000549316406,63804000.0,149.37188720703125,173.13999938964844,169.07000732421875,169.13999938964844,172.5500030517578,269500.0,171.528076171875
2021-11-15,23.06999969482422,20.90999984741211,22.579999923706055,21.579999923706055,6249100,21.579999923706055,1031.97998046875,978.5999755859375,1017.6300048828125,1013.3900146484375,34775600,1013.3900146484375,151.8800048828125,149.42999267578125,150.3699951171875,150.0,59222800.0,149.3818359375,173.5800018310547,166.67999267578125,173.5800018310547,167.83999633789062,290200.0,166.84596252441406
2021-11-16,22.81999969482422,21.219999313354492,21.670000076293945,22.559999465942383,6571900,22.559999465942383,1057.199951171875,1002.1799926757812,1003.3099975585938,1054.72998046875,26542400,1054.72998046875,151.49000549316406,149.33999633789062,149.94000244140625,151.0,59256200.0,150.3777313232422,169.44000244140625,166.75999450683594,168.0,167.94000244140625,240600.0,166.9453887939453
2021-11-17,24.549999237060547,22.559999465942383,23.18000030517578,22.8700008392334,8280500,22.8700008392334,1119.6400146484375,1055.5,1063.510009765625,1089.010009765625,31445400,1089.010009765625,155.0,150.99000549316406,151.0,153.49000549316406,88807000.0,152.8574676513672,168.97999572753906,163.05999755859375,168.0,163.1999969482422,393400.0,162.2334442138672
2021-11-18,24.06999969482422,22.59000015258789,23.5,22.899999618530273,6310700,22.899999618530273,1112.0,1075.02001953125,1106.550048828125,1096.3800048828125,20898900,1096.3800048828125,158.6699981689453,153.0500030517578,153.7100067138672,157.8699951171875,137827700.0,157.2194061279297,164.0,157.02999877929688,163.83999633789062,159.02000427246094,586700.0,158.0782012939453
2021-11-19,24.049999237060547,22.5,22.549999237060547,23.25,6993700,23.25,1138.719970703125,1092.699951171875,1098.8699951171875,1137.06005859375,21642300,1137.06005859375,161.02000427246094,156.52999877929688,157.64999389648438,160.5500030517578,117305600.0,159.8883819580078,159.67999267578125,153.39999389648438,159.38999938964844,154.05999755859375,516700.0,153.1475830078125
2021-11-22,24.43000030517578,22.549999237060547,23.40999984741211,24.010000228881836,8179100,24.010000228881836,1201.949951171875,1132.4300537109375,1162.3299560546875,1156.8699951171875,33072500,1156.8699951171875,165.6999969482422,161.0,161.67999267578125,161.02000427246094,117467900.0,160.35643005371094,156.1199951171875,148.69000244140625,154.5,150.36000061035156,1059000.0,149.46949768066406
2021-11-23,24.739999771118164,21.530000686645508,23.549999237060547,22.270000457763672,7681900,22.270000457763672,1180.5,1062.699951171875,1167.510009765625,1109.030029296875,36171700,1109.030029296875,161.8000030517578,159.05999755859375,161.1199951171875,161.41000366210938,96041900.0,160.7448272705078,152.61000061035156,145.27999877929688,150.36000061035156,148.16000366210938,635800.0,147.2825164794922
2021-11-24,22.479999542236328,21.309999465942383,21.3799991607666,22.290000915527344,3714600,22.290000915527344,1132.77001953125,1062.0,1080.3900146484375,1116.0,22560200,1116.0,162.13999938964844,159.63999938964844,160.75,161.94000244140625,69463600.0,161.2726593017578,149.0500030517578,144.3800048828125,146.64999389648438,147.5500030517578,439900.0,146.6761474609375
2021-11-26,21.489999771118164,20.260000228881836,21.290000915527344,20.899999618530273,3803800,20.899999618530273,1108.780029296875,1081.0,1099.469970703125,1081.9200439453125,11680900,1081.9200439453125,160.4499969482422,156.36000061035156,159.57000732421875,156.80999755859375,76959800.0,156.16378784179688,149.6199951171875,143.94000244140625,146.0800018310547,144.44000244140625,346100.0,143.58456420898438
2021-11-29,21.209999084472656,19.920000076293945,21.100000381469727,20.190000534057617,4676800,20.190000534057617,1142.6700439453125,1100.18994140625,1100.989990234375,1136.989990234375,19464500,1136.989990234375,161.19000244140625,158.7899932861328,159.3699951171875,160.24000549316406,88748200.0,159.57965087890625,146.99000549316406,142.47999572753906,146.11000061035156,146.17999267578125,682500.0,145.3142547607422
2021-11-30,20.639999389648438,18.209999084472656,20.149999618530273,18.329999923706055,6543600,18.329999923706055,1168.0,1118.0,1144.3699951171875,1144.760009765625,27092000,1144.760009765625,165.52000427246094,159.9199981689453,159.99000549316406,165.3000030517578,174048100.0,164.61880493164062,148.5800018310547,141.0500030517578,145.2899932861328,143.0500030517578,435200.0,142.2028045654297
2021-12-01,19.34000015258789,17.100000381469727,18.690000534057617,17.110000610351562,7545600,17.110000610351562,1172.8399658203125,1090.760009765625,1160.699951171875,1095.0,22816800,1095.0,170.3000030517578,164.52999877929688,167.47999572753906,164.77000427246094,152052500.0,164.0909881591797,148.27000427246094,141.27000427246094,145.0,141.6199951171875,430000.0,140.78126525878906
2021-12-02,18.43000030517578,16.899999618530273,17.18000030517578,18.149999618530273,4335000,18.149999618530273,1113.0,1056.6500244140625,1099.06005859375,1084.5999755859375,24371600,1084.5999755859375,164.1999969482422,157.8000030517578,158.74000549316406,163.75999450683594,136739200.0,163.08514404296875,146.5500030517578,139.8300018310547,141.14999389648438,145.9499969482422,410600.0,145.0856170654297
2021-12-03,18.3700008392334,17.59000015258789,18.170000076293945,17.860000610351562,2753700,17.860000610351562,1090.5799560546875,1000.2100219726562,1084.7900390625,1014.969970703125,30774000,1014.969970703125,164.9600067138672,159.72000122070312,164.02000427246094,161.83999633789062,118023100.0,161.1730499267578,148.3300018310547,142.16000366210938,146.30999755859375,144.52999877929688,479600.0,143.67401123046875
2021-12-06,19.139999389648438,17.700000762939453,17.979999542236328,18.579999923706055,3110400,18.579999923706055,1021.6400146484375,950.5,1001.510009765625,1009.010009765625,27221000,1009.010009765625,167.8800048828125,164.27999877929688,164.2899932861328,165.32000732421875,107497000.0,164.63873291015625,151.38999938964844,142.0,144.8300018310547,150.44000244140625,749300.0,149.5490264892578
2021-12-07,19.479999542236328,18.68000030517578,19.0,19.139999389648438,2711000,19.139999389648438,1057.6700439453125,1026.81005859375,1044.199951171875,1051.75,18694900,1051.75,171.5800018310547,168.33999633789062,169.0800018310547,171.17999267578125,120405400.0,170.47454833984375,156.89999389648438,152.8699951171875,152.89999389648438,156.50999450683594,540800.0,155.58306884765625
2021-12-08,19.709999084472656,19.0,19.309999465942383,19.219999313354492,2032500,19.219999313354492,1072.3800048828125,1033.0,1052.7099609375,1068.9599609375,13968800,1068.9599609375,175.9600067138672,170.6999969482422,172.1300048828125,175.0800018310547,116998900.0,174.35850524902344,161.47999572753906,154.5500030517578,156.67999267578125,160.83999633789062,508900.0,159.88743591308594
2021-12-09,20.1200008392334,19.100000381469727,19.280000686645508,19.1299991607666,2735600,19.1299991607666,1062.489990234375,1002.3599853515625,1060.6400146484375,1003.7999877929688,19812800,1003.7999877929688,176.75,173.9199981689453,174.91000366210938,174.55999755859375,108923700.0,173.84063720703125,162.24000549316406,156.47999572753906,159.14999389648438,157.42999267578125,391300.0,156.49761962890625
2021-12-10,19.579999923706055,17.40999984741211,18.770000457763672,17.709999084472656,4622000,17.709999084472656,1020.97998046875,982.530029296875,1008.75,1017.030029296875,19888100,1017.030029296875,179.6300048828125,174.69000244140625,175.2100067138672,179.4499969482422,115402700.0,178.7104949951172,160.69000244140625,156.22000122070312,160.22999572753906,157.6199951171875,367700.0,156.68649291992188
2021-12-13,18.030000686645508,16.260000228881836,17.540000915527344,16.559999465942383,4224300,16.559999465942383,1005.0,951.4199829101562,1001.0900268554688,966.4099731445312,26198500,966.4099731445312,182.1300048828125,175.52999877929688,181.1199951171875,175.74000549316406,153237000.0,175.01577758789062,160.74000549316406,155.25999450683594,158.13999938964844,155.3300018310547,687700.0,154.41006469726562
2021-12-14,17.0,15.550000190734863,15.729999542236328,16.399999618530273,4798600,16.399999618530273,966.4099731445312,930.0,945.0,958.510009765625,23602100,958.510009765625,177.74000549316406,172.2100067138672,175.25,174.3300018310547,139380400.0,173.61160278320312,157.66000366210938,153.00999450683594,153.6199951171875,155.63999938964844,550500.0,154.7182159423828
2021-12-15,16.459999084472656,15.65999984741211,16.190000534057617,16.299999237060547,3962500,16.299999237060547,978.75,928.25,953.2100219726562,975.989990234375,25056400,975.989990234375,179.5,172.30999755859375,175.11000061035156,179.3000030517578,131063300.0,178.5611114501953,157.42999267578125,150.97000122070312,156.42999267578125,156.6999969482422,398800.0,155.9723663330078
2021-12-16,16.65999984741211,15.460000038146973,16.5,15.529999732971191,3375000,15.529999732971191,994.97998046875,921.8499755859375,994.5,926.9199829101562,27590500,926.9199829101562,181.13999938964844,170.75,179.27999877929688,172.25999450683594,150185800.0,171.55010986328125,158.25999450683594,146.1999969482422,157.4499969482422,148.5500030517578,591100.0,147.86021423339844
2021-12-17,16.399999618530273,15.170000076293945,15.430000305175781,15.979999542236328,7054700,15.979999542236328,960.6599731445312,909.0399780273438,914.77001953125,932.5700073242188,33479100,932.5700073242188,173.47000122070312,169.69000244140625,169.92999267578125,171.13999938964844,195432700.0,170.4347381591797,155.69000244140625,146.8699951171875,148.0,153.8699951171875,1271300.0,153.155517578125
2021-12-20,15.609999656677246,14.680000305175781,15.609999656677246,15.119999885559082,4687500,15.119999885559082,921.6900024414062,893.3900146484375,910.7000122070312,899.9400024414062,18826700,899.9400024414062,170.5800018310547,167.4600067138672,168.27999877929688,169.75,107499100.0,169.0504608154297,152.5800018310547,148.33999633789062,151.52000427246094,150.63999938964844,366300.0,149.94052124023438
2021-12-21,16.299999237060547,15.25,15.34000015258789,15.770000457763672,5266800,15.770000457763672,939.5,886.1199951171875,916.8699951171875,938.530029296875,23839300,938.530029296875,173.1999969482422,169.1199951171875,171.55999755859375,172.99000549316406,91185900.0,172.277099609375,157.2899932861328,151.0,152.52999877929688,157.25999450683594,611400.0,156.52976989746094
2021-12-22,15.869999885559082,15.25,15.789999961853027,15.630000114440918,2917700,15.630000114440918,1015.6599731445312,957.0499877929688,965.6599731445312,1008.8699951171875,31211400,1008.8699951171875,175.86000061035156,172.14999389648438,173.0399932861328,175.63999938964844,92135300.0,174.9161834716797,158.80999755859375,155.60000610351562,156.66000366210938,158.47999572753906,439000.0,157.74411010742188
2021-12-23,16.059999465942383,15.1899995803833,15.770000457763672,15.979999542236328,3350700,15.979999542236328,1072.97998046875,997.5599975585938,1006.7999877929688,1067.0,30904400,1067.0,176.85000610351562,175.27000427246094,175.85000610351562,176.27999877929688,68356600.0,175.55355834960938,160.97999572753906,158.61000061035156,158.72999572753906,159.42999267578125,185500.0,158.68968200683594
2021-12-27,16.3799991607666,15.770000457763672,16.100000381469727,16.040000915527344,2460900,16.040000915527344,1117.0,1070.719970703125,1073.6700439453125,1093.93994140625,23715300,1093.93994140625,180.4199981689453,177.07000732421875,177.08999633789062,180.3300018310547,74919600.0,179.5868682861328,161.5,158.19000244140625,159.72999572753906,161.35000610351562,276100.0,160.6007843017578
2021-12-28,15.930000305175781,15.050000190734863,15.90999984741211,15.109999656677246,5152100,15.109999656677246,1119.0,1078.4200439453125,1109.489990234375,1088.469970703125,20108000,1088.469970703125,181.3300018310547,178.52999877929688,180.16000366210938,179.2899932861328,79144300.0,178.55113220214844,164.6699981689453,160.24000549316406,161.61000061035156,163.97000122070312,428000.0,163.2086181640625
2021-12-29,15.3100004196167,14.65999984741211,15.0,14.920000076293945,5296100,14.920000076293945,1104.0,1064.1400146484375,1098.6400146484375,1086.18994140625,18718000,1086.18994140625,180.6300048828125,178.13999938964844,179.3300018310547,179.3800048828125,62348900.0,178.64077758789062,167.69000244140625,163.6300048828125,163.82000732421875,167.5,371300.0,166.72222900390625
2021-12-30,15.739999771118164,14.84000015258789,14.970000267028809,14.930000305175781,5023300,14.930000305175781,1095.550048828125,1053.1500244140625,1061.3299560546875,1070.3399658203125,15680300,1070.3399658203125,180.57000732421875,178.08999633789062,179.47000122070312,178.1999969482422,59773000.0,177.46563720703125,171.1999969482422,165.16000366210938,168.0500030517578,165.35000610351562,574700.0,164.58221435546875
2021-12-31,14.970000267028809,14.460000038146973,14.84000015258789,14.579999923706055,3860100,14.579999923706055,1082.0,1054.5899658203125,1073.43994140625,1056.780029296875,13577900,1056.780029296875,179.22999572753906,177.25999450683594,178.08999633789062,177.57000732421875,64062300.0,176.83824157714844,167.42999267578125,164.8300018310547,165.74000549316406,165.02999877929688,235600.0,164.26368713378906
2022-01-03,15.850000381469727,14.550000190734863,14.550000190734863,15.15999984741211,8170900,15.15999984741211,1201.0699462890625,1136.0400390625,1147.75,1199.780029296875,34643800,1199.780029296875,182.8800048828125,177.7100067138672,177.8300018310547,182.00999450683594,104487900.0,181.25991821289062,171.58999633789062,164.00999450683594,165.41000366210938,171.41000366210938,546600.0,170.61407470703125
2022-01-04,15.489999771118164,14.260000228881836,15.010000228881836,14.989999771118164,7998700,14.989999771118164,1208.0,1123.050048828125,1189.550048828125,1149.5899658203125,33416100,1149.5899658203125,182.94000244140625,179.1199951171875,182.6300048828125,179.6999969482422,99310400.0,178.95945739746094,175.80999755859375,169.08999633789062,172.39999389648438,175.25999450683594,711800.0,174.44618225097656
2022-01-05,14.710000038146973,13.319999694824219,14.619999885559082,13.369999885559082,10875600,13.369999885559082,1170.3399658203125,1081.010009765625,1146.6500244140625,1088.1199951171875,26706600,1088.1199951171875,180.1699981689453,174.63999938964844,179.61000061035156,174.9199981689453,94537600.0,174.1991424560547,178.75,166.00999450683594,175.35000610351562,166.11000061035156,723900.0,165.33868408203125
2022-01-06,16.3799991607666,13.670000076293945,15.4399995803833,14.430000305175781,39233300,14.430000305175781,1088.0,1020.5,1077.0,1064.699951171875,30112200,1064.699951171875,175.3000030517578,171.63999938964844,172.6999969482422,172.0,96904000.0,171.29119873046875,169.22999572753906,160.97000122070312,165.4499969482422,164.74000549316406,494000.0,163.9750518798828
2022-01-07,15.40999984741211,13.5600004196167,14.430000305175781,13.800000190734863,10496400,13.800000190734863,1080.9300537109375,1010.0,1080.3699951171875,1026.9599609375,28054900,1026.9599609375,174.13999938964844,171.02999877929688,172.88999938964844,172.1699981689453,86709100.0,171.4604949951172,165.22000122070312,158.83999633789062,164.4600067138672,158.85000610351562,429600.0,158.11239624023438
2022-01-10,13.75,12.569999694824219,13.430000305175781,13.010000228881836,9094500,13.010000228881836,1059.0999755859375,980.0,1000.0,1058.1199951171875,30605000,1058.1199951171875,172.5,168.1699981689453,169.0800018310547,172.19000244140625,106765600.0,171.48040771484375,160.36000061035156,153.94000244140625,158.1199951171875,160.1300048828125,359200.0,159.38644409179688
2022-01-11,13.359999656677246,12.510000228881836,13.020000457763672,13.119999885559082,8080700,13.119999885559082,1075.8499755859375,1038.8199462890625,1053.6700439453125,1064.4000244140625,22021100,1064.4000244140625,175.17999267578125,170.82000732421875,172.32000732421875,175.0800018310547,76138300.0,174.35850524902344,163.0,158.33999633789062,160.0500030517578,161.97000122070312,307900.0,161.2178955078125
2022-01-12,13.920000076293945,13.380000114440918,13.84000015258789,13.819999694824219,6068400,13.819999694824219,1114.8399658203125,1072.5899658203125,1078.8499755859375,1106.219970703125,27913000,1106.219970703125,177.17999267578125,174.82000732421875,176.1199951171875,175.52999877929688,74805200.0,174.806640625,164.7100067138672,159.75,162.74000549316406,162.0,298200.0,161.2477569580078
2022-01-13,16.260000228881836,13.609999656677246,13.960000038146973,15.100000381469727,21837000,15.100000381469727,1115.5999755859375,1026.5400390625,1109.0699462890625,1031.56005859375,32403300,1031.56005859375,176.6199951171875,171.7899932861328,175.77999877929688,172.19000244140625,84505800.0,171.48040771484375,165.5800018310547,157.72000122070312,163.05999755859375,157.82000732421875,280100.0,157.08718872070312
2022-01-14,15.600000381469727,14.630000114440918,14.920000076293945,15.460000038146973,10247700,15.460000038146973,1052.0,1013.3800048828125,1019.8800048828125,1049.6099853515625,24308100,1049.6099853515625,173.77999877929688,171.08999633789062,171.33999633789062,173.07000732421875,80440800.0,172.35679626464844,164.5500030517578,156.5,157.1300048828125,164.2899932861328,385400.0,163.52711486816406
2022-01-18,15.369999885559082,13.890000343322754,15.140000343322754,14.0600004196167,6818200,14.0600004196167,1070.7900390625,1016.0599975585938,1026.6099853515625,1030.510009765625,22247800,1030.510009765625,172.5399932861328,169.41000366210938,171.50999450683594,169.8000030517578,90956700.0,169.10025024414062,162.47000122070312,151.1199951171875,162.22999572753906,151.4199981689453,533700.0,150.71690368652344
2022-01-19,14.380000114440918,13.680000305175781,14.09000015258789,13.699999809265137,4571800,13.699999809265137,1054.6700439453125,995.0,1041.7099609375,995.6500244140625,25147500,995.6500244140625,171.0800018310547,165.94000244140625,170.0,166.22999572753906,94815000.0,165.5449676513672,154.42999267578125,148.0500030517578,152.25,149.30999755859375,386600.0,148.61668395996094
2022-01-20,14.630000114440918,13.34000015258789,14.050000190734863,13.430000305175781,5840700,13.430000305175781,1041.6600341796875,994.0,1009.72998046875,996.27001953125,23496200,996.27001953125,169.67999267578125,164.17999267578125,166.97999572753906,164.50999450683594,91420500.0,163.83204650878906,152.86000061035156,146.0,150.4499969482422,146.1300048828125,466800.0,145.4514617919922
2022-01-21,13.4399995803833,12.390000343322754,13.25,12.960000038146973,8397500,12.960000038146973,1004.5499877929688,940.5,996.3400268554688,943.9000244140625,34472000,943.9000244140625,166.3300018310547,162.3000030517578,164.4199981689453,162.41000366210938,122848900.0,161.74070739746094,150.1699981689453,144.8000030517578,146.47000122070312,145.52999877929688,546500.0,144.85423278808594
2022-01-24,14.34000015258789,12.420000076293945,12.600000381469727,14.039999961853027,10853400,14.039999961853027,933.510009765625,851.469970703125,904.760009765625,930.0,50521900,930.0,162.3000030517578,154.6999969482422,160.02000427246094,161.6199951171875,162294600.0,160.95394897460938,151.2899932861328,140.19000244140625,142.7100067138672,150.91000366210938,742600.0,150.20925903320312
2022-01-25,15.479999542236328,13.699999809265137,13.699999809265137,15.050000190734863,8945200,15.050000190734863,951.260009765625,903.2100219726562,914.2000122070312,918.4000244140625,28865300,918.4000244140625,162.75999450683594,157.02000427246094,158.97999572753906,159.77999877929688,115798400.0,159.12155151367188,149.0800018310547,143.33999633789062,146.52000427246094,145.0800018310547,544500.0,144.40634155273438
2022-01-26,15.350000381469727,13.960000038146973,15.119999885559082,14.149999618530273,8180100,14.149999618530273,987.6900024414062,906.0,952.4299926757812,937.4099731445312,34955800,937.4099731445312,164.38999938964844,157.82000732421875,163.5,159.69000244140625,108275300.0,159.03192138671875,152.02000427246094,144.39999389648438,147.94000244140625,145.92999267578125,378700.0,145.25238037109375
2022-01-27,14.880000114440918,13.65999984741211,14.609999656677246,13.829999923706055,5292600,13.829999923706055,935.3900146484375,829.0,933.3599853515625,829.0999755859375,49036500,829.0999755859375,163.83999633789062,158.27999877929688,162.4499969482422,159.22000122070312,121954600.0,158.56387329101562,148.8000030517578,139.6300048828125,148.4499969482422,140.5500030517578,447400.0,139.89736938476562
2022-01-28,16.1299991607666,13.65999984741211,13.760000228881836,15.529999732971191,14807500,15.529999732971191,857.5,792.010009765625,831.5599975585938,846.3499755859375,44929700,846.3499755859375,170.35000610351562,162.8000030517578,165.7100067138672,170.3300018310547,179935700.0,169.62806701660156,143.47999572753906,136.9199981689453,140.35000610351562,143.47999572753906,414500.0,142.81375122070312
2022-01-31,17.170000076293945,15.270000457763672,15.300000190734863,16.239999771118164,10899100,16.239999771118164,937.989990234375,862.0499877929688,872.7100219726562,936.719970703125,34812000,936.719970703125,175.0,169.50999450683594,170.16000366210938,174.77999877929688,115541600.0,174.0597381591797,153.66000366210938,143.47999572753906,144.19000244140625,153.50999450683594,527400.0,152.79718017578125
2022-02-01,18.040000915527344,16.100000381469727,16.100000381469727,17.079999923706055,8990200,17.079999923706055,943.7000122070312,905.0,935.2100219726562,931.25,24379400,931.25,174.83999633789062,172.30999755859375,174.00999450683594,174.61000061035156,86213900.0,173.8904266357422,155.0,149.47000122070312,154.35000610351562,153.00999450683594,306000.0,152.29949951171875
2022-02-02,17.610000610351562,16.3700008392334,16.950000762939453,17.040000915527344,7176300,17.040000915527344,931.5,889.4099731445312,928.1799926757812,905.6599731445312,22264300,905.6599731445312,175.8800048828125,173.3300018310547,174.75,175.83999633789062,84914300.0,175.11537170410156,154.0,148.85000610351562,153.39999389648438,152.5500030517578,396300.0,151.84164428710938
2022-02-03,16.920000076293945,15.510000228881836,16.600000381469727,15.880000114440918,6428400,15.880000114440918,937.0,880.52001953125,882.0,891.1400146484375,26285200,891.1400146484375,176.24000549316406,172.1199951171875,174.47999572753906,172.89999389648438,89418100.0,172.18746948242188,147.82000732421875,141.02999877929688,147.82000732421875,141.30999755859375,544700.0,140.65383911132812
2022-02-04,16.360000610351562,15.470000267028809,15.970000267028809,16.190000534057617,5884100,16.190000534057617,936.5,881.1699829101562,897.219970703125,923.3200073242188,24541800,923.3200073242188,174.10000610351562,170.67999267578125,171.67999267578125,172.38999938964844,82465400.0,171.8983154296875,145.07000732421875,139.1199951171875,140.8000030517578,144.25,608300.0,143.58018493652344
2022-02-07,16.860000610351562,15.960000038146973,16.190000534057617,16.270000457763672,4081400,16.270000457763672,947.77001953125,902.7100219726562,923.7899780273438,907.3400268554688,20331500,907.3400268554688,173.9499969482422,170.9499969482422,172.86000061035156,171.66000366210938,77251200.0,171.17039489746094,148.0,143.8800048828125,144.8000030517578,144.1699981689453,235100.0,143.50054931640625
2022-02-08,16.969999313354492,16.219999313354492,16.350000381469727,16.649999618530273,3348900,16.649999618530273,926.2899780273438,894.7999877929688,905.530029296875,922.0,16909700,922.0,175.35000610351562,171.42999267578125,171.72999572753906,174.8300018310547,74829200.0,174.3313446044922,147.35000610351562,143.14999389648438,143.86000061035156,146.77000427246094,270300.0,146.08848571777344
2022-02-09,17.079999923706055,16.489999771118164,16.739999771118164,17.010000228881836,3283200,17.010000228881836,946.27001953125,920.0,935.0,932.0,17419800,932.0,176.64999389648438,174.89999389648438,176.0500030517578,176.27999877929688,71285000.0,175.7772216796875,152.1699981689453,147.5800018310547,149.58999633789062,152.10000610351562,258900.0,151.39373779296875
2022-02-10,17.299999237060547,15.960000038146973,16.829999923706055,16.100000381469727,4880500,16.100000381469727,943.8099975585938,896.7000122070312,908.3699951171875,904.5499877929688,22042300,904.5499877929688,175.47999572753906,171.5500030517578,174.13999938964844,172.1199951171875,90865900.0,171.6290740966797,154.17999267578125,145.8699951171875,147.35000610351562,147.1300048828125,356700.0,146.4468231201172
2022-02-11,16.940000534057617,15.520000457763672,16.280000686645508,15.6899995803833,4595900,15.6899995803833,915.9600219726562,850.7000122070312,909.6300048828125,860.0,26548600,860.0,173.0800018310547,168.0399932861328,172.3300018310547,168.63999938964844,98670700.0,168.1590118408203,149.89999389648438,140.66000366210938,147.6199951171875,141.5800018310547,329500.0,140.92259216308594
2022-02-14,16.219999313354492,15.470000267028809,15.680000305175781,15.529999732971191,3159000,15.529999732971191,898.8800048828125,853.1500244140625,861.5700073242188,875.760009765625,22585500,875.760009765625,169.5800018310547,166.55999755859375,167.3699951171875,168.8800048828125,86185500.0,168.3983154296875,146.16000366210938,139.61000061035156,141.14999389648438,141.49000549316406,342700.0,140.8330078125
2022-02-15,16.75,15.710000038146973,15.710000038146973,16.65999984741211,3952500,16.65999984741211,923.0,893.3800048828125,900.0,922.4299926757812,19095400,922.4299926757812,172.9499969482422,170.25,170.97000122070312,172.7899932861328,62527400.0,172.2971649169922,149.3000030517578,144.32000732421875,144.64999389648438,148.9600067138672,330300.0,148.268310546875
2022-02-16,16.899999618530273,15.850000381469727,16.549999237060547,16.110000610351562,2714500,16.110000610351562,926.4299926757812,901.2100219726562,914.0499877929688,923.3900146484375,17098100,923.3900146484375,173.33999633789062,170.0500030517578,171.85000610351562,172.5500030517578,61177400.0,172.057861328125,149.0,143.72999572753906,147.58999633789062,148.35000610351562,269000.0,147.66116333007812
2022-02-17,16.299999237060547,15.0,15.989999771118164,15.069999694824219,4752400,15.069999694824219,918.5,874.0999755859375,913.260009765625,876.3499755859375,18392800,876.3499755859375,171.91000366210938,168.47000122070312,171.02999877929688,168.8800048828125,69589300.0,168.3983154296875,146.72999572753906,139.0800018310547,145.4499969482422,139.47999572753906,374600.0,138.83233642578125
2022-02-18,15.75,14.9399995803833,15.0,15.010000228881836,3141900,15.010000228881836,886.8699951171875,837.6099853515625,886.0,856.97998046875,22833900,856.97998046875,170.5399932861328,166.19000244140625,169.82000732421875,167.3000030517578,82772700.0,166.8228302001953,142.02000427246094,135.83999633789062,139.7899932861328,137.6199951171875,498800.0,136.98097229003906
